Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5
9.4100000000;-8.8893596792;-12.2383801584;-9.1089866954;-7.5814421186;NaN;-1.9120915908;-2.4628533749;-1.9259590591;-1.6664246038;NaN
9.4200000000;-8.8268898098;-12.0584251001;-9.1882256734;-7.7066490307;NaN;-1.9021862562;-2.4371015748;-1.9398265275;-1.6822710582;NaN
9.4300000000;-8.7790432018;-11.8578781784;-9.2717366207;-7.8453977478;NaN;-1.8942619886;-2.4093687034;-1.9556750628;-1.7020775568;NaN
9.4400000000;-8.7415358585;-11.6426338394;-9.3558180085;-7.9923350864;NaN;-1.8902998548;-2.3776757858;-1.9735046650;-1.7238672229;NaN
9.4500000000;-8.7164898413;-11.4218871711;-9.4425958920;-8.1581573146;NaN;-1.8863377209;-2.3439997027;-1.9913342672;-1.7496169376;NaN
9.4600000000;-8.7049981166;-11.1957155904;-9.5315477205;-8.3306070393;NaN;-1.8843566540;-2.3103215278;-2.0071828025;-1.7773498154;NaN
9.4700000000;-8.7146077923;-10.9646570450;-9.6232080193;-8.5063423597;NaN;-1.8843566540;-2.2726853898;-2.0269934716;-1.8050847829;NaN
9.4800000000;-8.7383739114;-10.7335576471;-9.7197348251;-8.6874821971;NaN;-1.8823755871;-2.2330660931;-2.0428420069;-1.8367777179;NaN
9.4900000000;-8.7724751531;-10.4997684700;-9.8184514520;-8.8761965432;NaN;-1.8823755871;-2.1934447111;-2.0606716090;-1.8684748235;NaN
9.5000000000;-8.8136525775;-10.2697223760;-9.9231076953;-9.0655195629;NaN;-1.8843566540;-2.1518443411;-2.0785012112;-1.9021509171;NaN
9.5100000000;-8.8624209026;-10.0413218626;-10.0326542781;-9.2602217332;NaN;-1.8883187879;-2.1102418902;-2.0983118803;-1.9378080819;NaN
9.5200000000;-8.9096290717;-9.8177766525;-10.1395438440;-9.4635732990;NaN;-1.8922809217;-2.0686394395;-2.1161414825;-1.9754463180;NaN
9.5300000000;-8.9616721855;-9.5931961398;-10.2480292342;-9.6696931518;NaN;-1.8962430555;-2.0270369888;-2.1319900178;-2.0150656251;NaN
9.5400000000;-9.0126737845;-9.3653787274;-10.3565264772;-9.8715389690;NaN;-1.9002051893;-1.9854345382;-2.1478385531;-2.0507290130;NaN
9.5500000000;-9.0647445737;-9.1445280820;-10.4661008043;-10.0760314040;NaN;-1.9061483900;-1.9438320877;-2.1636870884;-2.0863882563;NaN
9.5600000000;-9.1076679500;-8.9275018923;-10.5708360934;-10.2853860301;NaN;-1.9120915908;-1.9042086384;-2.1775545567;-2.1240265006;NaN
9.5700000000;-9.1510629101;-8.7126591640;-10.6696118664;-10.4974733319;NaN;-1.9219969253;-1.8665662605;-2.1934030920;-2.1596878095;NaN
9.5800000000;-9.1993088007;-8.5085943852;-10.7618816899;-10.7068986568;NaN;-1.9338833268;-1.8289259484;-2.2072705604;-2.1953470525;NaN
9.5900000000;-9.2438201558;-8.3035433631;-10.8427945965;-10.9141489636;NaN;-1.9457697282;-1.7932646440;-2.2211380288;-2.2310062955;NaN
9.6000000000;-9.2872268948;-8.1017114260;-10.9139308969;-11.1160045730;NaN;-1.9556750628;-1.7595844108;-2.2330244302;-2.2646865287;NaN
9.6100000000;-9.3327800563;-7.9079765539;-10.9785337761;-11.3086730400;NaN;-1.9675614643;-1.7259062371;-2.2409486979;-2.2963856905;NaN
9.6200000000;-9.3826574631;-7.7223790550;-11.0312410591;-11.4921191316;NaN;-1.9794478657;-1.6961860914;-2.2508540324;-2.3261037812;NaN
9.6300000000;-9.4417219685;-7.5556793648;-11.0703978315;-11.6652679095;NaN;-1.9933153341;-1.6704280881;-2.2587783001;-2.3558198167;NaN
9.6400000000;-9.5030072741;-7.4025866086;-11.0965309289;-11.8275718538;NaN;-2.0071828025;-1.6466532089;-2.2667025677;-2.3835568340;NaN
9.6500000000;-9.5702326228;-7.1393673267;-11.1221476023;-11.9811758658;NaN;-2.0230313377;-1.6248594009;-2.2706647015;-2.4073337596;NaN
9.6600000000;-9.6466568858;-7.0307293045;-11.1216768861;-12.1126628771;NaN;-2.0307079720;-1.6050466642;-2.2726457684;-2.4291275654;NaN
9.6700000000;-9.7115387653;-6.9458814151;-11.1119877185;-12.3255231105;NaN;-2.0354837583;-1.5891940231;-2.2726457684;-2.4469612755;NaN
9.6800000000;-9.7526534438;-6.8838281995;-11.0952283789;-12.3963282672;NaN;-2.0418514734;-1.5753244977;-2.2726457684;-2.4608328433;NaN
9.6900000000;-9.7975405292;-6.8424096616;-11.0676503102;-12.4394671152;NaN;-2.0507662745;-1.5654150722;-2.2706647015;-2.4727212976;NaN
9.7000000000;NaN;-6.8253683675;-11.0362171161;-12.4619192508;NaN;NaN;-1.5594677889;-2.2686836346;-2.4826286807;NaN
9.7100000000;NaN;-6.8289766538;-11.0020626007;-12.4621457478;NaN;NaN;-1.5574826478;-2.2627404339;-2.4885759598;NaN
9.7200000000;NaN;-6.8580372829;-10.9625053168;-12.4401300176;NaN;NaN;-1.5555015788;-2.2567972332;-2.4925401317;NaN
9.7300000000;NaN;-6.9104449645;-10.9175231225;-12.3931871885;NaN;NaN;-1.5594576212;-2.2488729655;-2.4925441955;NaN
9.7400000000;NaN;-6.9872548604;-10.8660398746;-12.3347141740;NaN;NaN;-1.5673778376;-2.2409486979;-2.4905651563;NaN
9.7500000000;NaN;-7.0879393727;-10.8080467346;-12.2546460720;NaN;NaN;-1.5772811548;-2.2310433633;-2.4846260047;NaN
9.7600000000;NaN;-7.2060431130;-10.7489245089;-12.1641550599;NaN;NaN;-1.5911445864;-2.2211380288;-2.4767037545;NaN
9.7700000000;NaN;-7.3463444634;-10.6849507066;-12.0681896503;NaN;NaN;-1.6089701600;-2.2092516273;-2.4668004331;NaN
9.7800000000;NaN;-7.5056627156;-10.6112516805;-11.9662623082;NaN;NaN;-1.6287788282;-2.1953841589;-2.4529369933;NaN
9.7900000000;NaN;-7.6850432891;-10.5310163813;-11.8567565193;NaN;NaN;-1.6525476169;-2.1815166906;-2.4370904610;NaN
9.8000000000;NaN;-7.8812707338;-10.4405045028;-11.7369707609;NaN;NaN;-1.6782994961;-2.1676492222;-2.4172838062;NaN
9.8100000000;NaN;-8.0905525062;-10.3445282226;-11.6084886922;NaN;NaN;-1.7099905534;-2.1518006869;-2.3954940630;NaN
9.8200000000;NaN;-8.3090911265;-10.2425889272;-11.4681045893;NaN;NaN;-1.7416876567;-2.1359521516;-2.3717232488;NaN
9.8300000000;NaN;-8.5325515450;-10.1379109030;-11.3163226710;NaN;NaN;-1.7753638176;-2.1201036164;-2.3459713637;NaN
9.8400000000;NaN;-8.7603568122;-10.0299823099;-11.1569076495;NaN;NaN;-1.8110210494;-2.1022740142;-2.3182384076;NaN
9.8500000000;NaN;-8.9892765303;-9.9144938098;-10.9802309920;NaN;NaN;-1.8486593522;-2.0844444120;-2.2865453189;NaN
9.8600000000;NaN;-9.2192812282;-9.7957154376;-10.7878057001;NaN;NaN;-1.8882787258;-2.0666148098;-2.2548482159;NaN
9.8700000000;NaN;-9.4535964454;-9.6828303179;-10.5850186329;NaN;NaN;-1.9298791703;-2.0487852076;-2.2211720471;NaN
9.8800000000;NaN;-9.6841876711;-9.5699931305;-10.3729983175;NaN;NaN;-1.9714816178;-2.0309556054;-2.1855148075;NaN
9.8900000000;NaN;-9.9099062499;-9.4625373238;-10.1533668139;NaN;NaN;-2.0130840652;-2.0111449363;-2.1498555668;NaN
9.9000000000;NaN;-10.1307423977;-9.3572775736;-9.9293628219;NaN;NaN;-2.0546865126;-1.9933153341;-2.1122172544;NaN
9.9100000000;NaN;-10.3483089431;-9.2584929607;-9.6999447441;NaN;NaN;-2.0962889599;-1.9754857319;-2.0745769449;NaN
9.9200000000;NaN;-10.5636957624;-9.1602985790;-9.4645646629;NaN;NaN;-2.1378914070;-1.9576561297;-2.0369366356;NaN
9.9300000000;NaN;-10.7742245145;-9.0647993105;-9.2307363439;NaN;NaN;-2.1794938541;-1.9437886613;-1.9992963263;NaN
9.9400000000;NaN;-10.9857847010;-8.9763177733;-9.0044434937;NaN;NaN;-2.2191172213;-1.9299211930;-1.9656141769;NaN
9.9500000000;NaN;-11.1946664653;-8.8943504531;-8.7878939274;NaN;NaN;-2.2587385993;-1.9140726577;-1.9279778418;NaN
9.9600000000;NaN;-11.3943841630;-8.8183548546;-8.5811092360;NaN;NaN;-2.2944018095;-1.9002051893;-1.8942957005;NaN
9.9700000000;NaN;-11.5940193517;-8.7537083788;-8.3835523134;NaN;NaN;-2.3300610496;-1.8883187879;-1.8606175293;NaN
9.9800000000;NaN;-11.7925792504;-8.6945342650;-8.1968291046;NaN;NaN;-2.3637412018;-1.8784134533;-1.8289184460;NaN
9.9900000000;NaN;-11.9846776814;-8.6483195917;-8.0225671032;NaN;NaN;-2.4231514392;-1.8685081187;-1.7992004336;NaN
10.0000000000;NaN;-12.1638143745;-8.6092046574;-7.8661536538;NaN;NaN;-2.4370535795;-1.8605838511;-1.7734425839;NaN
10.0100000000;NaN;-12.3342325255;-8.5814476173;-7.7303281010;NaN;NaN;-2.4509279712;-1.8546406504;-1.7476886885;NaN
10.0200000000;NaN;-12.4836045721;-8.5661592679;-7.6135058767;NaN;NaN;-2.4746909387;-1.8486974496;-1.7239138889;NaN
10.0300000000;NaN;-12.6139701111;-8.5579662230;-7.5124480735;NaN;NaN;-2.4964846675;-1.8427542489;-1.7001410624;NaN
10.0400000000;NaN;-12.7178210349;-8.5579019601;-7.4281968443;NaN;NaN;-2.5143182258;-1.8427542489;-1.6664708019;NaN
10.0500000000;NaN;-12.7983159286;-8.5659750555;-7.3586142965;NaN;NaN;-2.5321478456;-1.8427542489;-1.6595158795;NaN
10.0600000000;NaN;-12.8474184630;-8.5805708772;-7.3036790504;NaN;NaN;-2.5440401548;-1.8427542489;-1.6525787008;NaN
10.0700000000;NaN;-12.8634434280;-8.6043676588;-7.2703741642;NaN;NaN;-2.5519683570;-1.8467163827;-1.6406971928;NaN
10.0800000000;NaN;-12.8512156258;-8.6373867787;-7.2533973451;NaN;NaN;-2.5539553102;-1.8526595835;-1.6307898871;NaN
10.0900000000;NaN;-12.8150798285;-8.6763988976;-7.2521581339;NaN;NaN;-2.5559363790;-1.8586027842;-1.6228636522;NaN
10.1000000000;NaN;-12.7405565016;-8.7213784111;-7.2661140318;NaN;NaN;-2.5500010028;-1.8665270518;-1.6208767106;NaN
10.1100000000;NaN;-12.6474113595;-8.7728635505;-7.2925738236;NaN;NaN;-2.5420786831;-1.8744513195;-1.6208747550;NaN
10.1200000000;NaN;-12.5342083806;-8.8313968101;-7.3352712326;NaN;NaN;-2.5301961775;-1.8843566540;-1.6248329852;NaN
10.1300000000;NaN;-12.4052349335;-8.8964442045;-7.3942434148;NaN;NaN;-2.5143515305;-1.8942619886;-1.6307742399;NaN
10.1400000000;NaN;-12.2626801124;-8.9663867510;-7.4689531745;NaN;NaN;-2.4945447419;-1.9041673231;-1.6386965653;NaN
10.1500000000;NaN;-12.1114025196;-9.0379822216;-7.5567092137;NaN;NaN;-2.4727549328;-1.9180347915;-1.6505790824;NaN
10.1600000000;NaN;-11.9498318827;-9.1182024409;-7.6542618389;NaN;NaN;-2.4489840530;-1.9319022599;-1.6664237409;NaN
10.1700000000;NaN;-11.7806425760;-9.2027964542;-7.7685630570;NaN;NaN;-2.4232321025;-1.9457697282;-1.6842514161;NaN
10.1800000000;NaN;-11.6054716051;-9.2938834307;-7.8959210294;NaN;NaN;-2.3935199548;-1.9616182635;-1.7040601620;NaN
10.1900000000;NaN;-11.4340125873;-9.3882507026;-8.0405965786;NaN;NaN;-2.3638039227;-1.9774667988;-1.7258499786;NaN
10.2000000000;NaN;-11.2561338273;-9.4880259896;-8.2037063304;NaN;NaN;-2.3321087602;-1.9952964010;-1.7515999962;NaN
10.2100000000;NaN;-11.0685186679;-9.5964558144;-8.3777395899;NaN;NaN;-2.2984325271;-2.0131260032;-1.7793330229;NaN
10.2200000000;NaN;-10.8711386685;-9.7065678837;-8.5604737495;NaN;NaN;-2.2647543576;-2.0309556054;-1.8090471202;NaN
10.2300000000;NaN;-10.6634560691;-9.8274581970;-8.7529622633;NaN;NaN;-2.2271179160;-2.0507662745;-1.8407422881;NaN
10.2400000000;NaN;-10.5624972129;-9.9511240396;-8.9584391086;NaN;NaN;-2.2090215959;-2.0685958767;-1.8763976646;NaN
10.2500000000;NaN;-10.4611126037;-10.0726577307;-9.1742495095;NaN;NaN;-2.1908736597;-2.0864254789;-1.9120569028;NaN
10.2600000000;NaN;-10.3536372684;-10.1893299939;-9.3971437235;NaN;NaN;-2.1726196292;-2.1042550811;-1.9477161409;NaN
10.2700000000;NaN;-10.2431585651;-10.3011198437;-9.6276275927;NaN;NaN;-2.1541958545;-2.1220846833;-1.9853545225;NaN
10.2800000000;NaN;NaN;-10.4139485924;-9.8565728280;NaN;NaN;NaN;-2.1399142855;-2.0229948292;NaN
10.2900000000;NaN;NaN;-10.5187111325;-10.0833533118;NaN;NaN;NaN;-2.1577438876;-2.0606351359;NaN
10.3000000000;NaN;NaN;-10.6110298457;-10.3079638232;NaN;NaN;NaN;-2.1735924229;-2.0982754425;NaN
10.3100000000;NaN;NaN;-10.6994842948;-10.4256345871;NaN;NaN;NaN;-2.1874598913;-2.1176086024;NaN
10.3200000000;NaN;NaN;-10.7728366515;-10.5434973952;NaN;NaN;NaN;-2.2033084266;-2.1373481270;NaN
10.3300000000;NaN;NaN;-10.8390741013;-10.6607964209;NaN;NaN;NaN;-2.2171758950;-2.1547554870;NaN
10.3400000000;NaN;NaN;-10.8939525779;-10.7781359311;NaN;NaN;NaN;-2.2310433633;-2.1719909491;NaN
10.3500000000;NaN;NaN;-10.9417453949;NaN;NaN;NaN;NaN;-2.2429297648;NaN;NaN
10.3600000000;NaN;NaN;-10.9824858404;NaN;NaN;NaN;NaN;-2.2528350993;NaN;NaN
10.3700000000;NaN;NaN;-11.0124055554;NaN;NaN;NaN;NaN;-2.2607593670;NaN;NaN
10.3800000000;NaN;NaN;-11.0379355613;NaN;NaN;NaN;NaN;-2.2667025677;NaN;NaN
10.3900000000;NaN;NaN;-11.0591256467;NaN;NaN;NaN;NaN;-2.2726457684;NaN;NaN
10.4000000000;NaN;NaN;-11.0732840673;NaN;NaN;NaN;NaN;-2.2785889692;NaN;NaN
10.4100000000;NaN;NaN;-11.0803901179;NaN;NaN;NaN;NaN;-2.2805700361;NaN;NaN
10.4200000000;NaN;NaN;-11.0820588690;NaN;NaN;NaN;NaN;-2.2825511030;NaN;NaN
10.4300000000;NaN;NaN;-11.0809945238;NaN;NaN;NaN;NaN;-2.2805700361;NaN;NaN
10.4400000000;NaN;NaN;-11.0718340831;NaN;NaN;NaN;NaN;-2.2785889692;NaN;NaN
10.4500000000;NaN;NaN;-11.0577665045;NaN;NaN;NaN;NaN;-2.2746268354;NaN;NaN
10.4600000000;NaN;NaN;-11.0361246549;NaN;NaN;NaN;NaN;-2.2686836346;NaN;NaN
10.4700000000;NaN;NaN;-11.0052728183;NaN;NaN;NaN;NaN;-2.2627404339;NaN;NaN
10.4800000000;NaN;NaN;-10.9662754144;NaN;NaN;NaN;NaN;-2.2548161662;NaN;NaN
10.4900000000;NaN;NaN;-10.9169871269;NaN;NaN;NaN;NaN;-2.2449108317;NaN;NaN
10.5000000000;NaN;NaN;-10.8584683085;NaN;NaN;NaN;NaN;-2.2350054971;NaN;NaN
10.5100000000;NaN;NaN;-10.7896503801;NaN;NaN;NaN;NaN;-2.2211380288;NaN;NaN
10.5200000000;NaN;NaN;-10.7099867504;NaN;NaN;NaN;NaN;-2.2092516273;NaN;NaN
10.5300000000;NaN;NaN;-10.6205501244;NaN;NaN;NaN;NaN;-2.1953841589;NaN;NaN
10.5400000000;NaN;NaN;-10.5181182636;NaN;NaN;NaN;NaN;-2.1815166906;NaN;NaN
10.5500000000;NaN;NaN;-10.4107427559;NaN;NaN;NaN;NaN;-2.1676492222;NaN;NaN
10.5600000000;NaN;NaN;-10.2979464308;NaN;NaN;NaN;NaN;-2.1518006869;NaN;NaN
10.5700000000;NaN;NaN;-10.1802636244;NaN;NaN;NaN;NaN;-2.1359521516;NaN;NaN
10.5800000000;NaN;NaN;-10.0620057602;NaN;NaN;NaN;NaN;-2.1201036164;NaN;NaN
10.5900000000;NaN;NaN;-9.9437438303;NaN;NaN;NaN;NaN;-2.1022740142;NaN;NaN
10.6000000000;NaN;NaN;-9.8270971803;NaN;NaN;NaN;NaN;-2.0864254789;NaN;NaN
10.6100000000;NaN;NaN;-9.7131548609;NaN;NaN;NaN;NaN;-2.0666148098;NaN;NaN
10.6200000000;NaN;NaN;-9.6040787262;NaN;NaN;NaN;NaN;-2.0487852076;NaN;NaN
10.6300000000;NaN;NaN;-9.5047309373;NaN;NaN;NaN;NaN;-2.0309556054;NaN;NaN
10.6400000000;NaN;NaN;-9.4076097859;NaN;NaN;NaN;NaN;-2.0111449363;NaN;NaN
10.6500000000;NaN;NaN;-9.3180430445;NaN;NaN;NaN;NaN;-1.9933153341;NaN;NaN
10.6600000000;NaN;NaN;-9.2360711590;NaN;NaN;NaN;NaN;-1.9754857319;NaN;NaN
10.6700000000;NaN;NaN;-9.1552326990;NaN;NaN;NaN;NaN;-1.9596371966;NaN;NaN
10.6800000000;NaN;NaN;-9.0819406942;NaN;NaN;NaN;NaN;-1.9437886613;NaN;NaN
10.6900000000;NaN;NaN;-9.0076281849;NaN;NaN;NaN;NaN;-1.9279401261;NaN;NaN
10.7000000000;NaN;NaN;-8.9403076529;NaN;NaN;NaN;NaN;-1.9160537246;NaN;NaN
10.7100000000;NaN;NaN;-8.8751932793;NaN;NaN;NaN;NaN;-1.9021862562;NaN;NaN
10.7200000000;NaN;NaN;-8.8133258069;NaN;NaN;NaN;NaN;-1.8883187879;NaN;NaN
10.7300000000;NaN;NaN;-8.7568671718;NaN;NaN;NaN;NaN;-1.8784134533;NaN;NaN
10.7400000000;NaN;NaN;-8.7047564756;NaN;NaN;NaN;NaN;-1.8704891857;NaN;NaN
10.7500000000;NaN;NaN;-8.6569856960;NaN;NaN;NaN;NaN;-1.8625649180;NaN;NaN
10.7600000000;NaN;NaN;-8.6205551496;NaN;NaN;NaN;NaN;-1.8546406504;NaN;NaN
10.7700000000;NaN;NaN;-8.5885165182;NaN;NaN;NaN;NaN;-1.8506785166;NaN;NaN
10.7800000000;NaN;NaN;-8.5667412286;NaN;NaN;NaN;NaN;-1.8467163827;NaN;NaN
10.7900000000;NaN;NaN;-8.5504267666;NaN;NaN;NaN;NaN;-1.8447353158;NaN;NaN
10.8000000000;NaN;NaN;-8.5486917088;NaN;NaN;NaN;NaN;-1.8447353158;NaN;NaN
10.8100000000;NaN;NaN;-8.5519107894;NaN;NaN;NaN;NaN;-1.8467163827;NaN;NaN
10.8200000000;NaN;NaN;-8.5680898927;NaN;NaN;NaN;NaN;-1.8506785166;NaN;NaN
10.8300000000;NaN;NaN;-8.5956732067;NaN;NaN;NaN;NaN;-1.8526595835;NaN;NaN
10.8400000000;NaN;NaN;-8.6373413730;NaN;NaN;NaN;NaN;-1.8586027842;NaN;NaN
10.8500000000;NaN;NaN;-8.6871905561;NaN;NaN;NaN;NaN;-1.8645459849;NaN;NaN
10.8600000000;NaN;NaN;-8.7441000342;NaN;NaN;NaN;NaN;-1.8724702526;NaN;NaN
10.8700000000;NaN;NaN;-8.8129086068;NaN;NaN;NaN;NaN;-1.8843566540;NaN;NaN
10.8800000000;NaN;NaN;-8.8882666481;NaN;NaN;NaN;NaN;-1.8942619886;NaN;NaN
10.8900000000;NaN;NaN;-9.0605690709;NaN;NaN;NaN;NaN;-1.9081294570;NaN;NaN
10.9000000000;NaN;NaN;-9.1533315073;NaN;NaN;NaN;NaN;-1.9219969253;NaN;NaN
10.9100000000;NaN;NaN;-9.2498629988;NaN;NaN;NaN;NaN;-1.9358643937;NaN;NaN
10.9200000000;NaN;NaN;-9.3464255304;NaN;NaN;NaN;NaN;-1.9517129290;NaN;NaN
10.9300000000;NaN;NaN;-9.4435261204;NaN;NaN;NaN;NaN;-1.9675614643;NaN;NaN
10.9400000000;NaN;NaN;-9.5476259633;NaN;NaN;NaN;NaN;-1.9853910665;NaN;NaN
10.9500000000;NaN;NaN;-9.6501690936;NaN;NaN;NaN;NaN;-2.0012396017;NaN;NaN
10.9600000000;NaN;NaN;-9.7580796838;NaN;NaN;NaN;NaN;-2.0170881370;NaN;NaN
10.9700000000;NaN;NaN;-9.8692628708;NaN;NaN;NaN;NaN;-2.0349177392;NaN;NaN
10.9800000000;NaN;NaN;-9.9756298026;NaN;NaN;NaN;NaN;-2.0507662745;NaN;NaN
10.9900000000;NaN;NaN;-10.0830332419;NaN;NaN;NaN;NaN;-2.0685958767;NaN;NaN
11.0000000000;NaN;NaN;-10.1834503467;NaN;NaN;NaN;NaN;-2.0864254789;NaN;NaN
11.0100000000;NaN;NaN;-10.2789674458;NaN;NaN;NaN;NaN;-2.1042550811;NaN;NaN
11.0200000000;NaN;NaN;-10.3712164199;NaN;NaN;NaN;NaN;-2.1220846833;NaN;NaN
11.0300000000;NaN;NaN;-10.4591342540;NaN;NaN;NaN;NaN;-2.1399142855;NaN;NaN
11.0400000000;NaN;NaN;-10.5470169936;NaN;NaN;NaN;NaN;-2.1557628207;NaN;NaN
11.0500000000;NaN;NaN;-10.6257519091;NaN;NaN;NaN;NaN;-2.1696302891;NaN;NaN
11.0600000000;NaN;NaN;-10.6974169389;NaN;NaN;NaN;NaN;-2.1854788244;NaN;NaN
11.0700000000;NaN;NaN;-10.7668726341;NaN;NaN;NaN;NaN;-2.1993462928;NaN;NaN
11.0800000000;NaN;NaN;-10.8303915359;NaN;NaN;NaN;NaN;-2.2132137611;NaN;NaN
11.0900000000;NaN;NaN;-10.8911717850;NaN;NaN;NaN;NaN;-2.2251001626;NaN;NaN
11.1000000000;NaN;NaN;-10.9476252036;NaN;NaN;NaN;NaN;-2.2369865641;NaN;NaN
11.1100000000;NaN;NaN;-10.9981243105;NaN;NaN;NaN;NaN;-2.2449108317;NaN;NaN
11.1200000000;NaN;NaN;-11.0405034901;NaN;NaN;NaN;NaN;-2.2508540324;NaN;NaN
11.1300000000;NaN;NaN;-11.0752834598;NaN;NaN;NaN;NaN;-2.2587783001;NaN;NaN
11.1400000000;NaN;NaN;-11.1035448555;NaN;NaN;NaN;NaN;-2.2667025677;NaN;NaN
11.1500000000;NaN;NaN;-11.1204530583;NaN;NaN;NaN;NaN;-2.2706647015;NaN;NaN
11.1600000000;NaN;NaN;-11.1291978742;NaN;NaN;NaN;NaN;-2.2726457684;NaN;NaN
11.1700000000;NaN;NaN;-11.1292671892;NaN;NaN;NaN;NaN;-2.2726457684;NaN;NaN
11.1800000000;NaN;NaN;-11.1179658795;NaN;NaN;NaN;NaN;-2.2726457684;NaN;NaN
11.1900000000;NaN;NaN;-11.0974249303;NaN;NaN;NaN;NaN;-2.2686836346;NaN;NaN
11.2000000000;NaN;NaN;-11.0681998207;NaN;NaN;NaN;NaN;-2.2667025677;NaN;NaN
11.2100000000;NaN;NaN;-11.0270658611;NaN;NaN;NaN;NaN;-2.2627404339;NaN;NaN
11.2200000000;NaN;NaN;-10.9761498193;NaN;NaN;NaN;NaN;-2.2567972332;NaN;NaN
11.2300000000;NaN;NaN;-10.9760592444;NaN;NaN;NaN;NaN;-2.2488729655;NaN;NaN
11.2300177620;NaN;NaN;-10.9154150036;NaN;NaN;NaN;NaN;-2.2369865641;NaN;NaN
11.2400088810;NaN;NaN;-10.7712882115;NaN;NaN;NaN;NaN;-2.2270812295;NaN;NaN
11.2600000000;NaN;NaN;-10.6872673656;NaN;NaN;NaN;NaN;-2.2151948280;NaN;NaN
11.2700000000;NaN;NaN;-10.5956473675;NaN;NaN;NaN;NaN;-2.2013273597;NaN;NaN
11.2800000000;NaN;NaN;-10.4985852976;NaN;NaN;NaN;NaN;-2.1894409582;NaN;NaN
11.2900000000;NaN;NaN;-10.3993275285;NaN;NaN;NaN;NaN;-2.1755734898;NaN;NaN
11.3000000000;NaN;NaN;-10.2978998020;NaN;NaN;NaN;NaN;-2.1597249546;NaN;NaN
11.3100000000;NaN;NaN;-10.1932257047;NaN;NaN;NaN;NaN;-2.1438764193;NaN;NaN
11.3200000000;NaN;NaN;-10.0917551978;NaN;NaN;NaN;NaN;-2.1280278840;NaN;NaN
11.3300000000;NaN;NaN;-9.9908485582;NaN;NaN;NaN;NaN;-2.1141604156;NaN;NaN
11.3400000000;NaN;NaN;-9.8867168832;NaN;NaN;NaN;NaN;-2.0983118803;NaN;NaN
11.3500000000;NaN;NaN;-9.7857889331;NaN;NaN;NaN;NaN;-2.0804822781;NaN;NaN
11.3600000000;NaN;NaN;-9.6918834998;NaN;NaN;NaN;NaN;-2.0646337429;NaN;NaN
11.3700000000;NaN;NaN;-9.5964187647;NaN;NaN;NaN;NaN;-2.0468041407;NaN;NaN
11.3800000000;NaN;NaN;-9.5030941924;NaN;NaN;NaN;NaN;-2.0289745385;NaN;NaN
11.3900000000;NaN;NaN;-9.4135542889;NaN;NaN;NaN;NaN;-2.0131260032;NaN;NaN
11.4000000000;NaN;NaN;-9.3245823715;NaN;NaN;NaN;NaN;-1.9952964010;NaN;NaN
11.4100000000;NaN;NaN;-9.2350764566;NaN;NaN;NaN;NaN;-1.9794478657;NaN;NaN
11.4200000000;NaN;NaN;-9.1444898058;NaN;NaN;NaN;NaN;-1.9635993304;NaN;NaN
11.4300000000;NaN;NaN;-9.0555094335;NaN;NaN;NaN;NaN;-1.9477507952;NaN;NaN
11.4400000000;NaN;NaN;-8.9692330405;NaN;NaN;NaN;NaN;-1.9358643937;NaN;NaN
11.4500000000;NaN;NaN;-8.8835160613;NaN;NaN;NaN;NaN;-1.9219969253;NaN;NaN
11.4600000000;NaN;NaN;-8.8069537687;NaN;NaN;NaN;NaN;-1.9081294570;NaN;NaN
11.4700000000;NaN;NaN;-8.7347694037;NaN;NaN;NaN;NaN;-1.8962430555;NaN;NaN
11.4800000000;NaN;NaN;-8.6680014939;NaN;NaN;NaN;NaN;-1.8863377209;NaN;NaN
11.4900000000;NaN;NaN;-8.6098881178;NaN;NaN;NaN;NaN;-1.8784134533;NaN;NaN
11.5000000000;NaN;NaN;-8.5615311259;NaN;NaN;NaN;NaN;-1.8685081187;NaN;NaN
11.5100000000;NaN;NaN;-8.5256303451;NaN;NaN;NaN;NaN;-1.8605838511;NaN;NaN
11.5200000000;NaN;NaN;-8.5038216719;NaN;NaN;NaN;NaN;-1.8566217173;NaN;NaN
11.5300000000;NaN;NaN;-8.4923497081;NaN;NaN;NaN;NaN;-1.8506785166;NaN;NaN
11.5400000000;NaN;NaN;-8.4927999153;NaN;NaN;NaN;NaN;-1.8486974496;NaN;NaN
11.5500000000;NaN;NaN;-8.5035700029;NaN;NaN;NaN;NaN;-1.8506785166;NaN;NaN
11.5600000000;NaN;NaN;-8.5257239838;NaN;NaN;NaN;NaN;-1.8526595835;NaN;NaN
11.5700000000;NaN;NaN;-8.5603468435;NaN;NaN;NaN;NaN;-1.8546406504;NaN;NaN
11.5800000000;NaN;NaN;-8.6101384840;NaN;NaN;NaN;NaN;-1.8566217173;NaN;NaN
